iter	MultiClass
213	0.03776555766
214	0.03767098666
215	0.03755964379
216	0.03738870776
217	0.03731497292
218	0.03720946471
219	0.03714459261
220	0.03695286268
221	0.03665965669
222	0.03647690549
223	0.03618345751
224	0.03596316868
225	0.03580352045
226	0.03568315368
227	0.03558937646
228	0.03537259378
229	0.03520232421
230	0.03508752259
231	0.03499332478
232	0.03491002463
233	0.03480200936
234	0.03465269235
235	0.03447749448
236	0.03437913777
237	0.03422473823
238	0.03406810991
239	0.03398225928
240	0.0339272865
241	0.03386737494
242	0.03376449203
243	0.03357105909
244	0.03351031367
245	0.0333292484
246	0.03313132664
247	0.03296607566
248	0.03280519382
249	0.0327545153
250	0.03272383467
251	0.03259157652
252	0.03255439011
253	0.03246311778
254	0.03236898693
255	0.03218151034
256	0.03203033273
257	0.03196734786
258	0.03183438863
259	0.03175312573
260	0.03166862919
261	0.03151140627
262	0.03125014893
263	0.03118378965
264	0.03110724948
265	0.0310501235
266	0.03091992592
267	0.0308635206
268	0.03075891078
269	0.03054725864
270	0.03047872719
271	0.03031989731
272	0.0302619852
273	0.03021005183
274	0.03007911244
275	0.03002877654
276	0.02989387876
277	0.02978636872
278	0.02967685186
279	0.02957858685
280	0.02939136569
281	0.02921983836
282	0.02916214797
283	0.02899543138
284	0.02885400279
285	0.02876981739
286	0.02871522948
287	0.02866288252
288	0.02856447653
289	0.02843437713
290	0.02836727971
291	0.02830890965
292	0.02816603376
293	0.02811521834
294	0.0280742262
295	0.02799713767
296	0.02788239201
297	0.02782960796
298	0.02779518822
299	0.02773788651
300	0.02766526111
301	0.02759191486
302	0.02748636342
303	0.02739820476
304	0.02733666677
305	0.02722061956
306	0.02710675491
307	0.02703909123
308	0.02698744612
309	0.02693188388
310	0.0268419509
311	0.02675388807
312	0.02670258634
313	0.02657308901
314	0.02649399676
315	0.0263995953
316	0.0262551763
317	0.02619328336
318	0.02615397136
319	0.02607130121
320	0.0259841514
321	0.0258426493
322	0.0258024959
323	0.02575268943
324	0.02570224144
325	0.0256080886
326	0.02557222616
327	0.02552620404
328	0.02550117359
329	0.02538648784
330	0.02534929685
331	0.02526956618
332	0.02525123214
333	0.02515298174
334	0.02512100908
335	0.02509542967
336	0.02501806619
337	0.02493142804
338	0.02482441121
339	0.02472298654
340	0.02464080395
341	0.02461368695
342	0.02446936703
343	0.02440558275
344	0.02432896297
345	0.02428457778
346	0.02423369283
347	0.02420621364
348	0.02417271715
349	0.02408787356
350	0.02398614765
351	0.02392638041
352	0.02391402073
353	0.02388040573
354	0.02379633272
355	0.02371184957
356	0.02366770315
357	0.02358113681
358	0.0235315348
359	0.0234988726
360	0.02342397991
361	0.02339602967
362	0.02334761628
363	0.02331845041
364	0.02326231429
365	0.02323706972
366	0.0232108155
367	0.02316635462
368	0.02313529477
369	0.02305498643
370	0.02298062439
371	0.02291439323
372	0.0228421714
373	0.02277987781
374	0.02275675471
375	0.02266437997
376	0.02260831237
377	0.02254870923
378	0.02251179731
379	0.0224968656
380	0.02245112981
381	0.02242263154
382	0.02240531885
383	0.02237081215
384	0.0222824402
385	0.02222175253
386	0.02213677606
387	0.02201095252
388	0.02198074983
389	0.02194438064
390	0.02191122248
391	0.02187851858
392	0.02186066135
393	0.02178472967
394	0.0217375309
395	0.02166237238
396	0.02163120248
397	0.02161051592
398	0.02156957065
399	0.02150475522
400	0.02147723625
401	0.02144590189
402	0.02143269454
403	0.0214115444
404	0.02138019583
405	0.02132320063
406	0.02127593581
407	0.02125976433
408	0.0212480409
409	0.02122805295
410	0.02116607244
411	0.02110558068
412	0.02105911636
413	0.02100916679
414	0.0209639682
415	0.02091812518
416	0.02089575923
417	0.0208631189
418	0.02082583425
419	0.02078678915
420	0.02076971387
421	0.02075260312
422	0.02068701072
423	0.02066492006
424	0.02063337378
425	0.02061812681
426	0.02061201849
427	0.02058805811
428	0.02053112698
429	0.02047779325
430	0.02042146222
431	0.02035577085
432	0.02033990439
433	0.02029308856
434	0.02023659086
435	0.02018558649
436	0.02015483335
437	0.02010510387
438	0.02007413756
439	0.0200644022
440	0.01999795395
441	0.0199785784
442	0.01992034124
443	0.01989441107
444	0.01987572326
445	0.01985638578
446	0.01983526876
447	0.0197853678
448	0.01975640295
449	0.01973203455
450	0.01969464264
451	0.0195954798
452	0.01953354468
453	0.01948370596
454	0.01943769447
455	0.01939993229
456	0.01936604694
457	0.01934504568
458	0.01932491843
459	0.0193108704
460	0.0193012593
461	0.01926374166
462	0.01924575837
463	0.01919832983
464	0.01914855481
465	0.01910421561
466	0.01904447395
467	0.01896884458
468	0.01894076277
469	0.01890834401
470	0.01887862382
471	0.01884913332
472	0.01881731688
473	0.01879001412
474	0.0187614634
475	0.01868523082
476	0.01866436265
477	0.0186376188
478	0.01861795887
479	0.01858733092
480	0.01856524842
481	0.01852924657
482	0.01848219855
483	0.01845405049
484	0.01840026845
485	0.01837618952
486	0.01835085654
487	0.01833878291
488	0.01827293571
489	0.01822270817
490	0.01820926427
491	0.01817176364
492	0.01813955903
493	0.01810092587
494	0.01807275329
495	0.01802503302
496	0.01799506769
497	0.0179652391
498	0.01794779502
499	0.01793327503
